Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013,2014,2015
Thailand,THA,Asia,Finance,Number_of_MFIs_2011,,,,,,,,,
Thailand,THA,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Thailand,THA,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Thailand,THA,Asia,Health,External resources for health (% of total expenditure on health),0.31,0.28,0.27,0.28,0.48,0.64,,,
Thailand,THA,Asia,Health,Health expenditure per capita (current US$),95.45,161.59,163.63,182.94,213.91,215.1,,,
Thailand,THA,Asia,Health,"Health expenditure, private (% of GDP)",1.26,0.95,1.06,0.97,0.92,0.93,,,
Thailand,THA,Asia,Health,"Health expenditure, public (% of GDP)",2.29,2.98,3.05,2.84,3.2,3,,,
Thailand,THA,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),76.49,60.93,59.59,55.86,55.76,55.76,,,
Thailand,THA,Asia,Health,"Under-5 mortality rate (per 1,000)",17.6,15.3,14.7,14.2,13.7,13.2,,,
Thailand,THA,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",34,,,28,,,,,
Thailand,THA,Asia,Health,"Life expectancy at birth, female",75.88,76.78,77.03,77.25,77.44,77.61,,,
Thailand,THA,Asia,Health,"Life expectancy at birth, male",68.95,70.03,70.31,70.55,70.75,70.93,,,
Thailand,THA,Asia,Health,"Life expectancy at birth, total",72.33,73.32,73.59,73.81,74.01,74.19,,,
Thailand,THA,Asia,Health,"Physicians (per 1,000 people)",0.29,0.32,,0.39,,,,,
Thailand,THA,Asia,Index Coverage Indicators,Permanent cropland (% of land area),7.07,7.83,8.58,8.81,8.81,,,,
Thailand,THA,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Thailand,THA,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Thailand,THA,Asia,Microinsurance,Total microinsurance coverage,,,,,,9306658,,,
Thailand,THA,Asia,Microinsurance,Credit life coverage,,,,,,,,,
Thailand,THA,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,5960437,,,
Thailand,THA,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Thailand,THA,Asia,Microinsurance,Health coverage,,,,,,1229305,,,
Thailand,THA,Asia,Microinsurance,Accident coverage,,,,,,9883,,,
Thailand,THA,Asia,Microinsurance,Property coverage,,,,,,2051033,,,
Thailand,THA,Asia,Microinsurance,Agriculture coverage,,,,,,56000,,,
Thailand,THA,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,14.02,,,
Thailand,THA,Asia,Microinsurance,Credit life coverage ratio,,,,,,,,,
Thailand,THA,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,8.92,,,
Thailand,THA,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Thailand,THA,Asia,Microinsurance,Health coverage ratio,,,,,,1.84,,,
Thailand,THA,Asia,Microinsurance,Accident coverage ratio,,,,,,0,,,
Thailand,THA,Asia,Microinsurance,Property coverage ratio,,,,,,3.07,,,
Thailand,THA,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.08,,,
Thailand,THA,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Thailand,THA,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,,
Thailand,THA,Asia,Poverty,Income share held by lowest 20%,,6.6,6.67,6.76,,,,,
Thailand,THA,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,4.98,4.58,4.05,,,,,
Thailand,THA,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,20.5,19.1,16.9,13.2,,,,
Thailand,THA,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,27.5,25.1,23.1,16.7,,,,
Thailand,THA,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,10.4,10.9,9,9,,,,
Thailand,THA,Asia,Poverty,GINI index,,40.51,40.02,39.37,,,,,
Thailand,THA,Asia,Poverty,"Life expectancy at birth, female",75.88,76.78,77.03,77.25,77.44,77.61,,,
Thailand,THA,Asia,Poverty,"Life expectancy at birth, male",68.95,70.03,70.31,70.55,70.75,70.93,,,
Thailand,THA,Asia,Poverty,"Life expectancy at birth, total",72.33,73.32,73.59,73.81,74.01,74.19,,,
Thailand,THA,Asia,Poverty,"Physicians (per 1,000 people)",0.29,0.32,,0.39,,,,,
Timor-Leste,TLS,Asia,Demographics,Population (Total),983125,1077911,1110071,1142502,1175880,1210233,,,
Timor-Leste,TLS,Asia,Demographics,Population ages 15-64 (% of total),49.28,49.37,49.4,49.59,49.96,50.45,,,
Timor-Leste,TLS,Asia,Demographics,Population density (people per sq. km of land area),66.11,72.49,74.65,76.83,79.08,81.39,,,
Timor-Leste,TLS,Asia,Demographics,Population growth (annual %),1.66,3,2.94,2.88,2.88,2.88,,,
Timor-Leste,TLS,Asia,Demographics,Urban population (% of total),26.08,27.21,27.58,27.96,28.34,28.73,,,
Timor-Leste,TLS,Asia,Development,Human Development Index,0.46,0.55,0.55,0.57,0.57,0.58,,,
Timor-Leste,TLS,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,52.96,,,,,
Timor-Leste,TLS,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,63.59,,,,,
Timor-Leste,TLS,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,58.31,,,,,
Timor-Leste,TLS,Asia,Economy,GDP (current US$),479100000,693800000,826700000,934300000,1128300000,1293000000,,,
Timor-Leste,TLS,Asia,Economy,GDP growth (annual %),6.54,14.63,12.77,9.49,12.03,0.59,,,
Timor-Leste,TLS,Asia,Economy,GDP per capita (current US$),487.32,643.65,744.73,817.77,959.54,1068.39,,,
Timor-Leste,TLS,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,Remittances received (US$),,,,,,,,,
Timor-Leste,TLS,Asia,Finance,Number_of_MFIs_2011,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Timor-Leste,TLS,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Timor-Leste,TLS,Asia,Health,External resources for health (% of total expenditure on health),31.95,31.26,48,43.88,54.06,45.39,,,
Timor-Leste,TLS,Asia,Health,Health expenditure per capita (current US$),33.11,54.6,50.07,45.61,46.25,49.77,,,
Timor-Leste,TLS,Asia,Health,"Health expenditure, private (% of GDP)",1.65,1.42,1.32,1.34,1.15,1.12,,,
Timor-Leste,TLS,Asia,Health,"Health expenditure, public (% of GDP)",5.61,7.2,5.44,4.29,3.5,3.16,,,
Timor-Leste,TLS,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),12.03,15.9,15.33,15.4,15.4,15.4,,,
Timor-Leste,TLS,Asia,Health,"Under-5 mortality rate (per 1,000)",79.9,67.7,64.5,61.7,59.1,56.7,,,
Timor-Leste,TLS,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",500,,,330,,,,,
Timor-Leste,TLS,Asia,Health,"Life expectancy at birth, female",64.67,66.39,66.94,67.5,68.05,68.59,,,
Timor-Leste,TLS,Asia,Health,"Life expectancy at birth, male",61.61,63.35,63.91,64.46,65,65.52,,,
Timor-Leste,TLS,Asia,Health,"Life expectancy at birth, total",63.1,64.83,65.39,65.94,66.49,67.02,,,
Timor-Leste,TLS,Asia,Health,"Physicians (per 1,000 people)",,,,,0.07,,,,
Timor-Leste,TLS,Asia,Index Coverage Indicators,Permanent cropland (% of land area),4.37,4.03,4.03,4.03,4.03,,,,
Timor-Leste,TLS,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Timor-Leste,TLS,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Total microinsurance coverage,,,,,,18000,,,
Timor-Leste,TLS,Asia,Microinsurance,Credit life coverage,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Health coverage,,,,,,0,,,
Timor-Leste,TLS,Asia,Microinsurance,Accident coverage,,,,,,0,,,
Timor-Leste,TLS,Asia,Microinsurance,Property coverage,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Agriculture coverage,,,,,,0,,,
Timor-Leste,TLS,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,1.49,,,
Timor-Leste,TLS,Asia,Microinsurance,Credit life coverage ratio,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Health coverage ratio,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Accident coverage ratio,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Property coverage ratio,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Agriculture coverage ratio,,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Timor-Leste,TLS,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,Income share held by lowest 20%,,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,GINI index,,,,,,,,,
Timor-Leste,TLS,Asia,Poverty,"Life expectancy at birth, female",64.67,66.39,66.94,67.5,68.05,68.59,,,
Timor-Leste,TLS,Asia,Poverty,"Life expectancy at birth, male",61.61,63.35,63.91,64.46,65,65.52,,,
Timor-Leste,TLS,Asia,Poverty,"Life expectancy at birth, total",63.1,64.83,65.39,65.94,66.49,67.02,,,
Timor-Leste,TLS,Asia,Poverty,"Physicians (per 1,000 people)",,,,,0.07,,,,
Togo,TGO,Africa,Demographics,Population (Total),5540214,5987491,6144457,6306014,6472304,6642928,,6993244,
Togo,TGO,Africa,Demographics,Population ages 15-64 (% of total),54.38,54.94,55.07,55.19,55.28,55.37,,,
Togo,TGO,Africa,Demographics,Population density (people per sq. km of land area),101.86,110.08,112.97,115.94,119,122.14,,,
Togo,TGO,Africa,Demographics,Population growth (annual %),2.6,2.58,2.59,2.6,2.6,2.6,,,
Togo,TGO,Africa,Demographics,Urban population (% of total),35.19,36.59,37.06,37.53,38.02,38.51,,,
Togo,TGO,Africa,Development,Human Development Index,0.44,0.45,0.45,0.45,0.46,0.46,,,
Togo,TGO,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,43.61,,47.98,,,,
Togo,TGO,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,71.17,,74.06,,,,
Togo,TGO,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,57.09,,60.41,,,,
Togo,TGO,Africa,Economy,GDP (current US$),2115154090,3159544509,3163000591,3172945282,3685781120,3813834650,,4518443477,
Togo,TGO,Africa,Economy,GDP growth (annual %),1.18,2.23,3.51,4,4.8,5.62,,,
Togo,TGO,Africa,Economy,GDP per capita (current US$),381.78,527.69,514.77,503.16,569.47,574.12,,,
Togo,TGO,Africa,Finance,Commercial_deposit_accounts_2010,,,,186.73,,,,,
Togo,TGO,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0,,,,,
Togo,TGO,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0,,,,,
Togo,TGO,Africa,Finance,MFI_deposit_accounts_2010,,,,104.26,,,,,
Togo,TGO,Africa,Finance,Remittances received (US$),,,,,142,,,,
Togo,TGO,Africa,Finance,Number_of_MFIs_2011,,,,,11,,,,
Togo,TGO,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,109873,,,,
Togo,TGO,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,144537613,,,,
Togo,TGO,Africa,Health,External resources for health (% of total expenditure on health),18.87,12.77,23.79,18.21,17.36,18.06,,,
Togo,TGO,Africa,Health,Health expenditure per capita (current US$),25.01,34.19,37.03,37.38,42.68,40.8,,,
Togo,TGO,Africa,Health,"Health expenditure, private (% of GDP)",4.67,4.05,3.92,4.03,3.83,4.2,,,
Togo,TGO,Africa,Health,"Health expenditure, public (% of GDP)",1.9,2.41,3.28,3.42,4.18,4.44,,,
Togo,TGO,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),84.59,84.57,84.56,84.57,84.56,84.58,,,
Togo,TGO,Africa,Health,"Under-5 mortality rate (per 1,000)",111.8,105.9,103.6,101,98.3,95.5,,,
Togo,TGO,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",510,,,480,,,,,
Togo,TGO,Africa,Health,"Life expectancy at birth, female",54.93,55.61,55.93,56.27,56.64,57.02,,,
Togo,TGO,Africa,Health,"Life expectancy at birth, male",53.39,54.11,54.4,54.7,55.01,55.32,,,
Togo,TGO,Africa,Health,"Life expectancy at birth, total",54.14,54.84,55.14,55.47,55.81,56.15,,,
Togo,TGO,Africa,Health,"Physicians (per 1,000 people)",,0.05,,0.05,,,,,
Togo,TGO,Africa,Index Coverage Indicators,Permanent cropland (% of land area),2.76,3.86,3.86,3.86,3.86,,,,
Togo,TGO,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,1,,,,,
Togo,TGO,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,4972,,,,,
Togo,TGO,Africa,Microinsurance,Total microinsurance coverage,15908,81757,,,185170,,,238905,
Togo,TGO,Africa,Microinsurance,Credit life coverage,15908,78464,,,183367,,,230865,
Togo,TGO,Africa,Microinsurance,Life coverage (excluding credit life),0,,,,95738,,,2606,
Togo,TGO,Africa,Microinsurance,Life and accident coverage (excluding credit life),0,2250,,,95738,,,,
Togo,TGO,Africa,Microinsurance,Health coverage,2008,1293,,,463,,,3905,
Togo,TGO,Africa,Microinsurance,Accident coverage,0,,,,0,,,2784,
Togo,TGO,Africa,Microinsurance,Property coverage,0,0,,,0,,,1529,
Togo,TGO,Africa,Microinsurance,Agriculture coverage,,0,,,0,,,0,
Togo,TGO,Africa,Microinsurance,Total microinsurance coverage ratio,0.29,1.42,,,3.07,,,3.42,
Togo,TGO,Africa,Microinsurance,Credit life coverage ratio,0.29,1.36,,,3.04,,,3.3,
Togo,TGO,Africa,Microinsurance,Life coverage ratio (excluding credit life),0,,,,1.59,,,0.04,
Togo,TGO,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0,0.04,,,1.59,,,,
Togo,TGO,Africa,Microinsurance,Health coverage ratio,0.04,0.02,,,0.01,,,0.06,
Togo,TGO,Africa,Microinsurance,Accident coverage ratio,0,,,,0,,,0.04,
Togo,TGO,Africa,Microinsurance,Property coverage ratio,0,0,,,0,,,0.02,
Togo,TGO,Africa,Microinsurance,Agriculture coverage ratio,,0,,,0,,,0,
Togo,TGO,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,,44925000,
Togo,TGO,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,2831515.16,
Togo,TGO,Africa,Poverty,Income share held by lowest 20%,,,,,5.99,,,,
Togo,TGO,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,52.65,,,,
Togo,TGO,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,58.7,,,,
Togo,TGO,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,73.4,,,,
Togo,TGO,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,34.6,,,,
Togo,TGO,Africa,Poverty,GINI index,,,,,39.29,,,,
Togo,TGO,Africa,Poverty,"Life expectancy at birth, female",54.93,55.61,55.93,56.27,56.64,57.02,,,
Togo,TGO,Africa,Poverty,"Life expectancy at birth, male",53.39,54.11,54.4,54.7,55.01,55.32,,,
Togo,TGO,Africa,Poverty,"Life expectancy at birth, total",54.14,54.84,55.14,55.47,55.81,56.15,,,
Togo,TGO,Africa,Poverty,"Physicians (per 1,000 people)",,0.05,,0.05,,,,,
Tonga,TON,Oceania,Demographics,Population (Total),100960,102947,103557,104098,104554,104941,,,
Tonga,TON,Oceania,Demographics,Population ages 15-64 (% of total),55.87,56.33,56.51,56.66,56.76,56.82,,,
Tonga,TON,Oceania,Demographics,Population density (people per sq. km of land area),140.22,142.98,143.83,144.58,145.21,145.75,,,
Tonga,TON,Oceania,Demographics,Population growth (annual %),0.64,0.64,0.59,0.52,0.44,0.37,,,
Tonga,TON,Oceania,Demographics,Urban population (% of total),23.16,23.28,23.33,23.37,23.47,23.56,,,
Tonga,TON,Oceania,Development,Human Development Index,0.7,0.71,0.71,0.71,0.71,0.71,,,
Tonga,TON,Oceania,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,
Tonga,TON,Oceania,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,
Tonga,TON,Oceania,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,,,
Tonga,TON,Oceania,Economy,GDP (current US$),264812953.8,346850175.9,318522296.1,369212477.5,423038016.9,471575497.3,,,
Tonga,TON,Oceania,Economy,GDP growth (annual %),2.38,0.9,3.24,3.33,2.88,0.85,,,
Tonga,TON,Oceania,Economy,GDP per capita (current US$),2622.95,3369.21,3075.82,3546.78,4046.12,4493.72,,,
Tonga,TON,Oceania,Finance,Commercial_deposit_accounts_2010,,,,,,,,,
Tonga,TON,Oceania,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,,,
Tonga,TON,Oceania,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,,,
Tonga,TON,Oceania,Finance,MFI_deposit_accounts_2010,,,,,,,,,
Tonga,TON,Oceania,Finance,Remittances received (US$),,,,,,,,,
Tonga,TON,Oceania,Finance,Number_of_MFIs_2011,,,,,,,,,
Tonga,TON,Oceania,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,,,
Tonga,TON,Oceania,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,,,
Tonga,TON,Oceania,Health,External resources for health (% of total expenditure on health),33.82,38.46,11.35,17.36,26.24,19.43,,,
Tonga,TON,Oceania,Health,Health expenditure per capita (current US$),167.19,206.74,145.05,172.16,219.27,237.85,,,
Tonga,TON,Oceania,Health,"Health expenditure, private (% of GDP)",0.83,0.94,0.95,0.9,0.83,0.86,,,
Tonga,TON,Oceania,Health,"Health expenditure, public (% of GDP)",5.56,5.33,3.65,3.9,4.21,4.51,,,
Tonga,TON,Oceania,Health,Out-of-pocket health expenditure (% of private expenditure on health),62.26,67.82,67.82,67.82,67.82,67.82,,,
Tonga,TON,Oceania,Health,"Under-5 mortality rate (per 1,000)",15.8,14.5,14.1,13.7,13.3,12.8,,,
Tonga,TON,Oceania,Health,"Maternal mortality ratio (per 100,000 live births)",100,,,120,,,,,
Tonga,TON,Oceania,Health,"Life expectancy at birth, female",74.15,74.79,74.98,75.16,75.33,75.49,,,
Tonga,TON,Oceania,Health,"Life expectancy at birth, male",68.89,69.11,69.22,69.35,69.49,69.63,,,
Tonga,TON,Oceania,Health,"Life expectancy at birth, total",71.45,71.88,72.03,72.18,72.34,72.49,,,
Tonga,TON,Oceania,Health,"Physicians (per 1,000 people)",,,,0.56,,,,,
Tonga,TON,Oceania,Index Coverage Indicators,Permanent cropland (% of land area),15.28,15.28,15.28,15.28,15.28,,,,
Tonga,TON,Oceania,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,,,
Tonga,TON,Oceania,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Total microinsurance coverage,,,,,,18000,,,
Tonga,TON,Oceania,Microinsurance,Credit life coverage,,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Life coverage (excluding credit life),,,,,,18000,,,
Tonga,TON,Oceania,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Health coverage,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Accident coverage,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Property coverage,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Agriculture coverage,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Total microinsurance coverage ratio,,,,,,1.58,,,
Tonga,TON,Oceania,Microinsurance,Credit life coverage ratio,,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Life coverage ratio (excluding credit life),,,,,,1.49,,,
Tonga,TON,Oceania,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Health coverage ratio,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Accident coverage ratio,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Property coverage ratio,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Agriculture coverage ratio,,,,,,0,,,
Tonga,TON,Oceania,Microinsurance,Total Gross Premium (USD),,,,,,,,,
Tonga,TON,Oceania,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,,,
Tonga,TON,Oceania,Poverty,Income share held by lowest 20%,,,,,,,,,
